"seq.id","rule.id","assignment.id","worker.id","exs","gloss"
"c09faf8","3a","33C7UALJVLY0IQ5H2XCNZNA5MDR81S","0415cca","""aaaa"" + ‖ ""aaa"" + ‖ ""bbb"" -","A 4 letter rule where three can make another word?"
"c09faf8","suffix-s","33C7UALJVLY0IQ5H2XCNZNA5MDR81S","0415cca","""123ds"" + ‖ ""456gs"" +","3 numbers and two letters"
"0f5e5fa","3a","33C7UALJVLY0IQ5H2XCNZNA5MFB81G","bd7b73e","""aaa"" + ‖ ""sss"" - ‖ ""fff"" - ‖ ""sdgsdgsdg"" - ‖ ""3353"" - ‖ ""aaa"" +","it should be aaa"
"1dc006e","suffix-s","33C7UALJVLY0IQ5H2XCNZNA5MFB81G","bd7b73e","""asdfs"" + ‖ ""ojaeewhs"" + ‖ ""jiaeewhb"" - ‖ ""ytfsedfb"" - ‖ ""s"" + ‖ ""a"" -","it should end with an s"
"6e119de","zip-code","33C7UALJVLY0IQ5H2XCNZNA5MFB81G","bd7b73e","""abcde"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""23456"" + ‖ ""98765"" +","it should have five numbers"
"dff3ecd","delimiters","33C7UALJVLY0IQ5H2XCNZNA5MFB81G","bd7b73e","""[djfka;ljkl]"" + ‖ ""[1234556]"" + ‖ ""He[]oworld"" -","it should start and end with a bracket "
"66584c1","delimiters","33CID57104TR703FJQZASLB84ZO3LP","98149bb","""[dogs]"" + ‖ ""[cat]"" + ‖ ""[you]"" + ‖ ""dogs"" - ‖ ""cat"" - ‖ ""you"" -","The string must be between brackets"
"844609e","zip-code","33CID57104TR703FJQZASLB84ZO3LP","98149bb","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","I don't know"
"bb0e730","suffix-s","33CID57104TR703FJQZASLB84ZO3LP","98149bb","""sfaushf"" - ‖ ""sfaushs"" + ‖ ""123"" - ‖ ""123s"" +","The string must end with an s"
"fe23a85","3a","33CID57104TR703FJQZASLB84ZO3LP","98149bb","""aaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","The string must be the same character more than two times"
"a33a11b","3a","33FBRBDW6OZK5TFFIU17GJTWQC2C8A","879cec0","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaa4"" - ‖ ""546"" -","start with aaa"
"b2614f0","delimiters","33FBRBDW6OZK5TFFIU17GJTWQC2C8A","879cec0","""[..,..]"" + ‖ ""as[da]43"" - ‖ ""[x9;''2s]"" +","characters inside brackets"
"c09faf8","zip-code","33FBRBDW6OZK5TFFIU17GJTWQC2C8A","879cec0","""23456"" + ‖ ""34567"" + ‖ ""85246"" +","five digits all numbers"
"f29e6ff","suffix-s","33FBRBDW6OZK5TFFIU17GJTWQC2C8A","879cec0","""fj38fj498js"" + ‖ ""r5iffffkkkks"" + ‖ ""59yhkgyg7s"" + ‖ ""FJEFJISFJs"" + ‖ ""SIJF$$FES"" - ‖ ""48f94wfwh"" - ‖ ""GRSRSRSFJh"" - ‖ ""sw4wfJEHSFK"" -","I don't know"
"51be3ed","zip-code","33ISQZVXPPMMHW5SZ6HCI5PFG14CCT","e5edfed","""23654"" +","The string must contain nothing but numbers"
"82b570d","suffix-s","33ISQZVXPPMMHW5SZ6HCI5PFG14CCT","e5edfed","""letters"" + ‖ ""letter"" -","The string has to be all letters and has to contain at least 7 characters."
"844609e","3a","33ISQZVXPPMMHW5SZ6HCI5PFG14CCT","e5edfed","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""^&%^%"" - ‖ ""aa"" -","The string must be 3 characters or more and can only contain letters"
"d2f7661","delimiters","33ISQZVXPPMMHW5SZ6HCI5PFG14CCT","e5edfed","""[sdf]"" + ‖ ""[343]"" + ‖ ""[3234234234]"" + ‖ ""[231ddddaaaa]"" + ‖ ""[##%DG]"" + ‖ ""[]"" + ‖ ""{}"" - ‖ ""23r23r"" - ‖ ""333333"" - ‖ ""34g34ggdgg"" -","The string can contain any characters as long as it is surrounded by brackets."
"49bb605","3a","33JKGHPFYCUIHMEA1LK41CO39K5MNO","1509125","""aaa"" + ‖ ""aba"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""AAA"" -","has to have all lower case a's"
"6e119de","suffix-s","33JKGHPFYCUIHMEA1LK41CO39K5MNO","1509125","""horse"" - ‖ ""horses"" + ‖ ""this"" + ‖ ""that"" - ‖ ""123456s"" + ‖ ""123456d"" -","has to end with an S"
"7db670e","delimiters","33JKGHPFYCUIHMEA1LK41CO39K5MNO","1509125","""[12345]"" + ‖ ""[1a2b]"" + ‖ ""[7777zq81]"" + ‖ ""[ppp"" - ‖ ""[123"" - ‖ ""[re7a8"" -","It has to has both  [ and a ] with all characters in between the two"
"a33a11b","zip-code","33JKGHPFYCUIHMEA1LK41CO39K5MNO","1509125","""15485"" + ‖ ""15485a"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""12654"" + ‖ ""84565"" + ‖ ""54156"" + ‖ ""1565"" - ‖ ""545"" - ‖ ""54"" - ‖ ""5"" - ‖ ""545654"" -","the strings has to have all numbers in it but also have exactly 5 digits"
"49bb605","3a","33JKGHPFYCUIHMEA1LK41CO39L5MNQ","e012169","""aaa"" + ‖ ""aba"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""AAA"" -","only lowercase a's"
"6e119de","delimiters","33JKGHPFYCUIHMEA1LK41CO39L5MNQ","e012169","""[123456]"" + ‖ ""123456"" - ‖ ""abcdefg"" - ‖ ""[abcdefg]"" +","string must  be in brackets"
"844609e","suffix-s","33JKGHPFYCUIHMEA1LK41CO39L5MNQ","e012169","""fdflbfugls"" + ‖ ""&^*&%GGFs"" + ‖ ""hgfaufy"" - ‖ ""&^%*&%"" -","10 characters that are from the alphabet"
"a23551a","zip-code","33JKGHPFYCUIHMEA1LK41CO39L5MNQ","e012169","""83902"" + ‖ ""82908074"" - ‖ ""hsidk"" -","The rule is 3 characters that are not letters,but only numbers"
"0f5e5fa","zip-code","33NF62TLXJ2R88NM1BFWTSFIBW5KJF","48e200f","""53567"" + ‖ ""11111"" + ‖ ""fdsdf"" - ‖ ""afafafaf"" - ‖ ""22"" - ‖ ""4424"" - ‖ ""1"" - ‖ ""ghfghfgh"" - ‖ ""55555"" + ‖ ""33333"" + ‖ ""22222"" +","If they are the same type of string then they fit, if there are any similarities or deviations then they don't fit"
"402a4e5","delimiters","33NF62TLXJ2R88NM1BFWTSFIBW5KJF","48e200f","""[hello]"" + ‖ ""hello"" -","It fits if it is in brackets "
"d2f7661","suffix-s","33NF62TLXJ2R88NM1BFWTSFIBW5KJF","48e200f","""eagles"" + ‖ ""pizzas"" + ‖ ""friends"" + ‖ ""asdfssss"" + ‖ ""3r280us"" + ‖ ""333333s"" + ‖ ""(*&(*^%%SDs"" + ‖ ""fasdfasdf"" - ‖ ""3333333"" - ‖ ""s"" + ‖ ""d"" - ‖ ""gwegw"" - ‖ ""eeeeee"" -","I don't know"
"f29e6ff","3a","33NF62TLXJ2R88NM1BFWTSFIBW5KJF","48e200f","""aaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""aaA"" - ‖ ""aaAAAAA"" - ‖ ""AaAAAAaAAA"" - ‖ ""aaHHHRW%"" - ‖ ""a"" -","It fits when their are more than 3 as and aren't capital"
"032d129","delimiters","33UKMF9319KKPU9E7E7SWPPNSBMTTY","5933d0b","""[dog]"" + ‖ ""dog"" - ‖ ""[cat]"" + ‖ ""cat"" - ‖ ""[123]"" + ‖ ""123"" -","If the word is between ""[]"""
"96ed36e","3a","33UKMF9319KKPU9E7E7SWPPNSBMTTY","5933d0b","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""b"" - ‖ ""bb"" - ‖ ""bbb"" -","Three ""a""s in a row"
"96ed36e","zip-code","33UKMF9319KKPU9E7E7SWPPNSBMTTY","5933d0b","""1"" - ‖ ""12"" - ‖ ""123"" - ‖ ""1234"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""12349"" + ‖ ""23435"" + ‖ ""123a2"" -","five numbers"
"9eabb06","suffix-s","33UKMF9319KKPU9E7E7SWPPNSBMTTY","5933d0b","""cats"" + ‖ ""cat"" - ‖ ""dogs"" + ‖ ""dog"" - ‖ ""s"" + ‖ ""aaas"" + ‖ ""saaa"" -","If it has a ""s"" as the end it is a string"
"844609e","zip-code","34MAJL3QP4NV9SWUDY0T649XIDT34W","ed42a08","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","must be five digits long and you can not repeat any one digit"
"a33a11b","3a","34MAJL3QP4NV9SWUDY0T649XIDT34W","ed42a08","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaa4"" - ‖ ""546"" -","must be atleast three charecters long and contain no numbers"
"db12c41","delimiters","34MAJL3QP4NV9SWUDY0T649XIDT34W","ed42a08","""[12djdsnr]"" + ‖ ""[3444534]"" + ‖ ""[342423434"" - ‖ ""dfsdfsafggadf]"" -","must start and end with parentheses"
"db12c41","suffix-s","34MAJL3QP4NV9SWUDY0T649XIDT34W","ed42a08","""dfsdfkjnms"" + ‖ ""12475634s"" + ‖ ""sddvcvt56743212s"" + ‖ ""dfgfgfhgfhto"" - ‖ ""ffdgddfg654"" - ‖ ""43434556789"" -","i dont know"
"1dc006e","3a","34Q075JO1XDI010E7TZ8684N3GZ10K","857bda8","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","there must be more than 2 letters and they must be lowercase"
"76aae7a","suffix-s","34Q075JO1XDI010E7TZ8684N3GZ10K","857bda8","""4015i9asdfkljfs"" + ‖ ""dldkfjkl124-4-4444444"" - ‖ ""sad;fk;lk1111s"" + ‖ ""sdlfjljk55s"" + ‖ ""s;dfkl3413s"" + ‖ ""ajk;a;sdf0-->s"" +","i don't know"
"a33a11b","zip-code","34Q075JO1XDI010E7TZ8684N3GZ10K","857bda8","""15485"" + ‖ ""15485a"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""12654"" + ‖ ""84565"" + ‖ ""54156"" + ‖ ""1565"" - ‖ ""545"" - ‖ ""54"" - ‖ ""5"" - ‖ ""545654"" -","numbers must consist of only 5 digits"
"ebda6ed","delimiters","34Q075JO1XDI010E7TZ8684N3GZ10K","857bda8","""[123456]"" + ‖ ""[ABCDEFGH]"" + ‖ ""[A1B2C3D4F5]"" + ‖ ""123456"" - ‖ ""ABCDEFGH"" - ‖ ""A1B2C3D4F5"" -","the numbers or letters must be inside a bracket"
"0e0608d","3a","34S9DKFK73PIB33OKO8FV7BAIUJNYF","66e0a0e","""aaa"" + ‖ ""asaa"" - ‖ ""AaAa"" - ‖ ""aaaaaaa"" + ‖ ""aa"" -","at least three characters that are all the same type."
"13ab615","delimiters","34S9DKFK73PIB33OKO8FV7BAIUJNYF","66e0a0e","""[jdfjddj83]"" + ‖ ""[373hd93eh___uejeje]"" + ‖ ""[jdidhdhdhd"" - ‖ ""@_5454gfgfgfy]"" -","Any series that is enclosed in brackets."
"7632bef","zip-code","34S9DKFK73PIB33OKO8FV7BAIUJNYF","66e0a0e","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""123"" - ‖ ""12"" - ‖ ""34567"" + ‖ ""3456"" -","At least five characters that are sequential."
"a23551a","suffix-s","34S9DKFK73PIB33OKO8FV7BAIUJNYF","66e0a0e","""huiooy"" - ‖ ""huiooys"" + ‖ ""96g89hl"" - ‖ ""96g89h1s"" +","a series ending in the letter s."
"51be3ed","zip-code","34T446B1C0E2N4ACNQOSN4NE7C60CN","f37d51f","""23654"" +","The string only contains positive numbers."
"a23551a","delimiters","34T446B1C0E2N4ACNQOSN4NE7C60CN","f37d51f","""[jho]"" + ‖ ""jho"" - ‖ ""[8ho8902j]"" + ‖ ""8ho8902j"" -","The string must have both letters and numbers and must be within brackets."
"b2614f0","3a","34T446B1C0E2N4ACNQOSN4NE7C60CN","f37d51f","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaaaaaa"" +","The string must only have letters that repeat more than two times in a row."
"d2f7661","suffix-s","34T446B1C0E2N4ACNQOSN4NE7C60CN","f37d51f","""eagles"" + ‖ ""pizzas"" + ‖ ""friends"" + ‖ ""asdfssss"" + ‖ ""3r280us"" + ‖ ""333333s"" + ‖ ""(*&(*^%%SDs"" + ‖ ""fasdfasdf"" - ‖ ""3333333"" - ‖ ""s"" + ‖ ""d"" - ‖ ""gwegw"" - ‖ ""eeeeee"" -","The string must end with the letter s."
"0e0608d","suffix-s","34T446B1C0E2N4ACNQOSN4NE7DQ0C9","d8431da","""aerT5s"" + ‖ ""a45gr"" - ‖ ""ds"" + ‖ ""AB45s"" + ‖ ""1234"" - ‖ ""1234s"" +","I don't know"
"76aae7a","zip-code","34T446B1C0E2N4ACNQOSN4NE7DQ0C9","d8431da","""12345"" + ‖ ""fjdl1253"" -","The rule is that you must enter numbers that are in a sequence; one greater than the next and must go one at a time upwards."
"a23551a","3a","34T446B1C0E2N4ACNQOSN4NE7DQ0C9","d8431da","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","The rule is that the password must be only one letter or character, and must contain at least two of these in either all undercase or all uppercase."
"ecba21d","delimiters","34T446B1C0E2N4ACNQOSN4NE7DQ0C9","d8431da","""[IKEA111]"" + ‖ ""[msfsfa%^]"" + ‖ ""z[mdsfsd"" - ‖ ""afsaf]"" - ‖ ""[dsadsad1"" -","The rule is that the password must be in-between two brackets, facing left and right, on each correct side respectively."
"3808bfe","suffix-s","34T446B1C0E2N4ACNQOSN4NE7EQC0N","aed5753","""dogs"" + ‖ ""cat"" -","I don't know?"
"49bb605","delimiters","34T446B1C0E2N4ACNQOSN4NE7EQC0N","aed5753","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","I don't know?"
"7632bef","3a","34T446B1C0E2N4ACNQOSN4NE7EQC0N","aed5753","""aaa"" + ‖ ""aaaaaa"" + ‖ ""aa"" - ‖ ""aab"" - ‖ ""bbbb"" -","Converse of order"
"c09faf8","zip-code","34T446B1C0E2N4ACNQOSN4NE7EQC0N","aed5753","""23456"" + ‖ ""34567"" + ‖ ""85246"" +","Sequence of order of numbers"
"13ab615","zip-code","34V1S5K3GS1V3HPODVUIUFWXEW9691","e276905","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","The string must consist of 5 characters"
"82b570d","suffix-s","34V1S5K3GS1V3HPODVUIUFWXEW9691","e276905","""letters"" + ‖ ""letter"" -","I don't know."
"d2f7661","3a","34V1S5K3GS1V3HPODVUIUFWXEW9691","e276905","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","The string must contain 3 or more ""aaaaa's"" strung together, but only a's can be included, no other characters."
"ec8b199","delimiters","34V1S5K3GS1V3HPODVUIUFWXEW9691","e276905","""[A]"" + ‖ ""[A"" - ‖ ""A]"" - ‖ ""[]"" +","The string must contain these brackets: [ ] and must include both"
"13ab615","3a","34YB12FSQYOC7UXOEH79BSF689JGMC","32a665a","""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""xyzpdq"" - ‖ ""AA"" -","The string must only contain the same lower case letter, but it may be any number of characters in length."
"1dc006e","delimiters","34YB12FSQYOC7UXOEH79BSF689JGMC","32a665a","""[]"" + ‖ ""]["" - ‖ ""[xfeis]"" + ‖ ""]xfeis["" -","The string must begin with the character ""["" and end with the character ""]"". Other characters may be in between those two, at the string creator's option."
"82b570d","zip-code","34YB12FSQYOC7UXOEH79BSF689JGMC","32a665a","""1234"" - ‖ ""12345"" + ‖ ""123456"" -","The string must be exactly 5 characters long."
"e12e476","suffix-s","34YB12FSQYOC7UXOEH79BSF689JGMC","32a665a","""tales"" + ‖ ""slate"" - ‖ ""tells"" + ‖ ""s"" + ‖ ""a"" - ‖ ""rented"" - ‖ ""goals"" + ‖ ""reset"" -","The string must end with the character ""s""."
"1dc006e","delimiters","34Z02EIMISDJ9LCN9CJICENIVZQ0TS","c1f836c","""[]"" + ‖ ""]["" - ‖ ""[xfeis]"" + ‖ ""]xfeis["" -","Characters must be within parentheses "
"1dc006e","zip-code","34Z02EIMISDJ9LCN9CJICENIVZQ0TS","c1f836c","""35487"" + ‖ ""354871"" - ‖ ""asdef"" - ‖ ""1257"" -","Only five numbers"
"7db670e","suffix-s","34Z02EIMISDJ9LCN9CJICENIVZQ0TS","c1f836c","""aqs"" + ‖ ""p9r12s"" + ‖ ""444444s"" + ‖ ""ddddq"" - ‖ ""sssst"" - ‖ ""yr321a"" -","I don't know "
"f29e6ff","3a","34Z02EIMISDJ9LCN9CJICENIVZQ0TS","c1f836c","""aaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""aaA"" - ‖ ""aaAAAAA"" - ‖ ""AaAAAAaAAA"" - ‖ ""aaHHHRW%"" - ‖ ""a"" -","All the letters have to be the same case"
"1dc006e","delimiters","3570Y55XZPJC1BM2XKVK5N2DHIXGY0","1a25976","""[]"" + ‖ ""]["" - ‖ ""[xfeis]"" + ‖ ""]xfeis["" -","You have to use brackets to frame the beginning and end of the string. The brackets have to be inclusive of what is inside of them.  You cannot use outward facing brackets."
"66584c1","zip-code","3570Y55XZPJC1BM2XKVK5N2DHIXGY0","1a25976","""abcde"" - ‖ ""12345"" + ‖ ""67890"" + ‖ ""a24fz"" - ‖ ""53417"" + ‖ ""163467"" - ‖ ""1479713"" - ‖ ""5659"" - ‖ ""12"" -","This rule states that you should have five numbers in the string."
"844609e","suffix-s","3570Y55XZPJC1BM2XKVK5N2DHIXGY0","1a25976","""fdflbfugls"" + ‖ ""&^*&%GGFs"" + ‖ ""hgfaufy"" - ‖ ""&^%*&%"" -","This rule states you need to have at least 9 characters."
"db12c41","3a","3570Y55XZPJC1BM2XKVK5N2DHIXGY0","1a25976","""aaaaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaa"" + ‖ ""aa"" - ‖ ""a"" -","You must use at least 3 ""a"" characters."
"3808bfe","suffix-s","358010RM5ET6J3MNHJ84MAYE2SQVXZ","5f9dd5d","""dogs"" + ‖ ""cat"" -","The string has to have four letters."
"6f2ca8f","delimiters","358010RM5ET6J3MNHJ84MAYE2SQVXZ","5f9dd5d","""[hello]"" +","The string in the box has to be a greeting"
"82b570d","3a","358010RM5ET6J3MNHJ84MAYE2SQVXZ","5f9dd5d","""AAA"" - ‖ ""aaa"" + ‖ ""1aaa1"" - ‖ ""aa"" -","The string has to be three lower case letters."
"844609e","zip-code","358010RM5ET6J3MNHJ84MAYE2SQVXZ","5f9dd5d","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","The string has to be 5 digits."
"82b570d","suffix-s","358UUM7WRZ3KBHZFQMZWREWNFTZ7RO","7aaca61","""letters"" + ‖ ""letter"" -","There is no example here. It only says that, 1. The string letters fits ✔, and The string letter doesn't fit ✘. I am going to guess that the rule is that it must be a real word.

"
"9eabb06","delimiters","358UUM7WRZ3KBHZFQMZWREWNFTZ7RO","7aaca61","""[hello]"" + ‖ ""hello]"" - ‖ ""[hello"" - ‖ ""[]hello"" - ‖ ""hello[]"" -","The string must include brackets in the proper place to be correct."
"dff3ecd","zip-code","358UUM7WRZ3KBHZFQMZWREWNFTZ7RO","7aaca61","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""23456"" + ‖ ""98765"" +","It has to be 5 numbers only in sequential order going up or down."
"ec8b199","3a","358UUM7WRZ3KBHZFQMZWREWNFTZ7RO","7aaca61","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","It must be all lowercase of the same letter, but no less than 3."
"6f2ca8f","delimiters","35BLDD71I6XVOYM2I1WPJVEPASOVZW","5374bd4","""[hello]"" +","I don't know"
"c09faf8","suffix-s","35BLDD71I6XVOYM2I1WPJVEPASOVZW","5374bd4","""123ds"" + ‖ ""456gs"" +","I don't know"
"e12e476","zip-code","35BLDD71I6XVOYM2I1WPJVEPASOVZW","5374bd4","""12345"" + ‖ ""1a234"" - ‖ ""123"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""53412"" + ‖ ""43538"" + ‖ ""6287"" -","5 string of numbers "
"ebda6ed","3a","35BLDD71I6XVOYM2I1WPJVEPASOVZW","5374bd4","""aaa"" + ‖ ""aaas"" -","I don't know"
"0e0608d","3a","35L9RVQFCOI9KYX87PGDN2810VZHU4","2496070","""aaa"" + ‖ ""asaa"" - ‖ ""AaAa"" - ‖ ""aaaaaaa"" + ‖ ""aa"" -","More than one a but lower case only."
"0e0608d","delimiters","35L9RVQFCOI9KYX87PGDN2810VZHU4","2496070","""[sjf6s]"" + ‖ ""[skfhme5"" - ‖ ""ksuen]"" - ‖ ""[ABC123]"" + ‖ ""[12345]"" + ‖ ""485jdns"" -","Anything within brackets is good."
"13ab615","zip-code","35L9RVQFCOI9KYX87PGDN2810VZHU4","2496070","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","Different numbers and numbers only."
"a33a11b","suffix-s","35L9RVQFCOI9KYX87PGDN2810VZHU4","2496070","""bags"" + ‖ ""9df9f9fjs"" + ‖ ""000s"" + ‖ ""0000"" - ‖ ""cats"" + ‖ ""fd9fd9fd"" -","It is always plural."
"0e0608d","3a","369J354OFDAAIRCWR10SMWIKI7KG6E","91698b3","""aaa"" + ‖ ""asaa"" - ‖ ""AaAa"" - ‖ ""aaaaaaa"" + ‖ ""aa"" -","The string length is odd and only contains a single letter."
"49bb605","zip-code","369J354OFDAAIRCWR10SMWIKI7KG6E","91698b3","""35164"" + ‖ ""72755"" + ‖ ""54f64"" - ‖ ""256334"" - ‖ ""84982"" +","String length is 5, and only contains digits."
"66584c1","suffix-s","369J354OFDAAIRCWR10SMWIKI7KG6E","91698b3","""beads"" + ‖ ""cats"" + ‖ ""bead"" - ‖ ""cat"" -","The word has to be plural."
"96ed36e","delimiters","369J354OFDAAIRCWR10SMWIKI7KG6E","91698b3","""[1212122]"" + ‖ ""[aasdjsdhsd]"" + ‖ ""[#@$#%%@hagd2612]"" + ‖ ""asjdhkada"" - ‖ ""263273623"" - ‖ ""@$%#%^@"" -","Any string enclosed in square brackets fits the pattern."
"0e0608d","suffix-s","369J354OFDAAIRCWR10SMWIKI846GQ","dfbf687","""aerT5s"" + ‖ ""a45gr"" - ‖ ""ds"" + ‖ ""AB45s"" + ‖ ""1234"" - ‖ ""1234s"" +","I don't know"
"76aae7a","zip-code","369J354OFDAAIRCWR10SMWIKI846GQ","dfbf687","""12345"" + ‖ ""fjdl1253"" -","Only numbers in order allowed"
"b2614f0","delimiters","369J354OFDAAIRCWR10SMWIKI846GQ","dfbf687","""[..,..]"" + ‖ ""as[da]43"" - ‖ ""[x9;''2s]"" +","Be in the Brackets"
"bb0e730","3a","369J354OFDAAIRCWR10SMWIKI846GQ","dfbf687","""aaa"" + ‖ ""bbb"" - ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""aaa1"" -","A's work when you place them over 3 long. B's never work and you have to have the same A's in a row"
"1dc006e","zip-code","36AHBNMV1RC9PRCBVUUCZ2ZG4QGYD7","a31a0cd","""35487"" + ‖ ""354871"" - ‖ ""asdef"" - ‖ ""1257"" -","A five digit number"
"66584c1","suffix-s","36AHBNMV1RC9PRCBVUUCZ2ZG4QGYD7","a31a0cd","""beads"" + ‖ ""cats"" + ‖ ""bead"" - ‖ ""cat"" -","plural form of the word"
"76aae7a","delimiters","36AHBNMV1RC9PRCBVUUCZ2ZG4QGYD7","a31a0cd","""asdfasdfasdf"" - ‖ ""234hase234asdf"" - ‖ ""[sldfjkj1231-23]"" + ‖ ""[]"" + ‖ ""[1]"" + ‖ ""[sdf123414]"" +","not a palindrome "
"ec8b199","3a","36AHBNMV1RC9PRCBVUUCZ2ZG4QGYD7","a31a0cd","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","All lower case at least three of the same letter repeated"
"76aae7a","zip-code","36AHBNMV1RC9PRCBVUUCZ2ZG4QHDYN","a10ec76","""12345"" + ‖ ""fjdl1253"" -","a string must contain only elements that are part of the same type---all digits, all letters, all symbols,etc."
"9eabb06","suffix-s","36AHBNMV1RC9PRCBVUUCZ2ZG4QHDYN","a10ec76","""cats"" + ‖ ""cat"" - ‖ ""dogs"" + ‖ ""dog"" - ‖ ""s"" + ‖ ""aaas"" + ‖ ""saaa"" -","""I don't know"""
"ad928f0","3a","36AHBNMV1RC9PRCBVUUCZ2ZG4QHDYN","a10ec76","""aaa"" + ‖ ""AAA"" - ‖ ""SSS"" - ‖ ""GGG"" - ‖ ""AaA"" - ‖ ""AAa"" - ‖ ""aaA"" - ‖ ""aaa"" + ‖ ""aaa"" + ‖ ""fff"" -","""I don't know"""
"ebda6ed","delimiters","36AHBNMV1RC9PRCBVUUCZ2ZG4QHDYN","a10ec76","""[123456]"" + ‖ ""[ABCDEFGH]"" + ‖ ""[A1B2C3D4F5]"" + ‖ ""123456"" - ‖ ""ABCDEFGH"" - ‖ ""A1B2C3D4F5"" -","a string must be enclosed by brackets"
"6e119de","3a","36AHBNMV1RC9PRCBVUUCZ2ZG4RHDYP","7d85d36","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""123"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""abb"" - ‖ ""horse"" -","I don't know"
"7632bef","delimiters","36AHBNMV1RC9PRCBVUUCZ2ZG4RHDYP","7d85d36","""[tr567]"" + ‖ ""tr567]"" - ‖ ""[tr567"" - ‖ ""tr567"" -","The string must be contained in [ ]"
"76aae7a","suffix-s","36AHBNMV1RC9PRCBVUUCZ2ZG4RHDYP","7d85d36","""4015i9asdfkljfs"" + ‖ ""dldkfjkl124-4-4444444"" - ‖ ""sad;fk;lk1111s"" + ‖ ""sdlfjljk55s"" + ‖ ""s;dfkl3413s"" + ‖ ""ajk;a;sdf0-->s"" +","I don't know"
"ad928f0","zip-code","36AHBNMV1RC9PRCBVUUCZ2ZG4RHDYP","7d85d36","""47654"" + ‖ ""76543"" + ‖ ""04812"" + ‖ ""87592"" + ‖ ""345345"" - ‖ ""3568325"" - ‖ ""47845334"" - ‖ ""7656756dfg"" - ‖ ""45ef45f345fd"" - ‖ ""64831"" +","It must be 5 characters long"
"13ab615","zip-code","36DSNE9QZ5YAYZ81Z37P09WRV1EOJ2","e2578cd","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","Patters"
"844609e","delimiters","36DSNE9QZ5YAYZ81Z37P09WRV1EOJ2","e2578cd","""[hhfagh]"" + ‖ ""[&*%&%^]"" + ‖ ""*&*^&]"" - ‖ ""[gfkfktf"" -","Including brackets"
